boundary_patch_id,reward,penalty
1,-0.1254598811526375,-0.04174710950848337
2,0.45071430640991617,0.045616789315934936
3,0.2319939418114051,0.44146480877652516
4,0.0986584841970366,-0.11389736219922575
5,-0.3439813595575635,0.4611905638239142
6,-0.34400547966379735,0.40535064195606374
7,-0.44191638783180054,-0.30420886521070356
8,0.3661761457749352,-0.43063869912483455
9,0.1011150117432088,-0.39922199862257335
10,0.2080725777960455,-0.48177817434845027
11,-0.47941550570419755,-0.4055570392440716
12,0.4699098521619943,0.18300677341635685
13,0.33244264080042174,-0.428811351539771
14,-0.28766088932172384,-0.1810243697062387
15,-0.3181750327928994,0.34487531096945456
16,-0.3165954901465662,-0.47672806426417413
17,-0.19575775704046228,0.3144684825889358
18,0.02475643163223784,-0.21814522522660007
19,-0.06805498135788424,-0.38183517237834375
20,-0.2087708598019581,0.19673716536415065
21,0.11185289472237947,0.128942846779884
22,-0.36050613934795817,0.37747201352705295
23,-0.20785535146478185,0.23507104380388577
24,-0.1336381567063083,0.3034809303848486
25,-0.04393001578296407,-0.21796542742869351
26,0.2851759613930136,-0.3225604562202772
27,-0.30032621784164026,0.25061475164085834
28,0.014234438413611605,0.306834739267264
29,0.09241456886204247,0.4905051420006733
30,-0.4535495872800023,-0.08738232308857352
31,0.10754485190143837,-0.12798191420721683
32,-0.32947587631270847,0.27641296074199684
33,-0.4349484070147205,-0.15919645974698216
34,0.44888553725333324,0.4307573256035647
35,0.46563203307455936,0.3584127518430118
36,0.30839734811646113,-0.07100597262498165
37,-0.19538623082662931,0.25087106779149737
38,-0.40232788599361613,0.25454287408468235
39,0.1842330265121569,-0.3968761311640674
40,-0.0598475062603987,0.40255290667956667
41,-0.3779617651552212,0.005252372447857145
42,-0.004823089888729815,0.3264574661077416
43,-0.4656114788847816,-0.17995039896938825
44,0.40932040207878206,0.3955232284962005
45,-0.24122001839998308,-0.11079832126583689
46,0.16252228435398197,-0.48916234851970164
47,-0.18828892391058905,0.40538197641926366
48,0.020068021177810813,-0.40871332321386644
49,0.04671027934327965,-0.18068636240958513
50,-0.31514554447447296,0.4500619670508049
51,0.46958462776455856,0.4506071469375561
52,0.27513282336111455,0.07343788812328611
53,0.4394989415641891,0.13183721216979927
54,0.3948273504276488,-0.05155447802168023
55,0.09789997881108514,-0.20678922830193547
56,0.42187423502311683,-0.17133545463008404
57,-0.4115074979480805,0.17251845607703842
58,-0.3040171375808548,0.25237452943768
59,-0.45477271108946193,0.29157904372584853
60,-0.17466966923673566,0.2896181427945539
61,-0.11132271031051799,-0.40879389695130963
62,-0.2286509682261041,-0.00557969529741853
63,0.32873750915192934,-0.4424412399833557
64,-0.14324667330641072,0.049528882323735535
